email,company,city,region,referral_code,referral_link
nikki@evanescents.ca,Evanescents Wedding Planning & Design,Calgary, Alberta,EVANESCENT0180,https://cardcraft-saas.vercel.app?ref=EVANESCENT0180
lisa@everlasting-impressions.ca,Everlasting Impressions Wedding Planning,Calgary, Alberta,EVERLASTIN0181,https://cardcraft-saas.vercel.app?ref=EVERLASTIN0181
lottie@lottieweddings.com,Lottie Weddings,Calgary, Alberta,LOTTIEWEDD0182,https://cardcraft-saas.vercel.app?ref=LOTTIEWEDD0182
info@lynnfletcherweddings.com,Lynn Fletcher Weddings,Calgary, Alberta,LYNNFLETCH0183,https://cardcraft-saas.vercel.app?ref=LYNNFLETCH0183
megan@megansawchukweddings.ca,Megan Sawchuk Weddings,Calgary, Alberta,MEGANSAWCH0184,https://cardcraft-saas.vercel.app?ref=MEGANSAWCH0184
hello@melissadawneventdesigns.ca,Melissa Dawn Event Designs,Calgary, Alberta,MELISSADAW0185,https://cardcraft-saas.vercel.app?ref=MELISSADAW0185
info@redevents.com,Red Events Design Inc.,Calgary, Alberta,REDEVENTSD0186,https://cardcraft-saas.vercel.app?ref=REDEVENTSD0186
cami@sageandthistle.ca,Sage and Thistle Creative Collective,Calgary, Alberta,SAGEANDTHI0187,https://cardcraft-saas.vercel.app?ref=SAGEANDTHI0187
sayido@wildroseweddingsandevents.ca,Wild Rose Weddings and Events,Calgary, Alberta,WILDROSEWE0188,https://cardcraft-saas.vercel.app?ref=WILDROSEWE0188
info@julianneyoungweddings.com,Julianne Young Weddings,Calgary, Alberta,JULIANNEYO0189,https://cardcraft-saas.vercel.app?ref=JULIANNEYO0189
info@oliveandcoweddings.com,Olive & Co Weddings,Calgary, Alberta,OLIVECOWED0190,https://cardcraft-saas.vercel.app?ref=OLIVECOWED0190
info@jacquelinerae.ca,Jacqueline Rae,Calgary, Alberta,JACQUELINE0191,https://cardcraft-saas.vercel.app?ref=JACQUELINE0191
info@fiorefineevents.com,Fiore Fine Events,Calgary, Alberta,FIOREFINEE0192,https://cardcraft-saas.vercel.app?ref=FIOREFINEE0192
info@ceweddings.ca,CE Weddings,Calgary, Alberta,CEWEDDINGS0193,https://cardcraft-saas.vercel.app?ref=CEWEDDINGS0193
info@oliviafata.com,Olivia Fata Events,Edmonton, Alberta,OLIVIAFATA0194,https://cardcraft-saas.vercel.app?ref=OLIVIAFATA0194
info@sandrabettinaevents.com,Sandra Bettina Weddings & Events,Edmonton, Alberta,SANDRABETT0195,https://cardcraft-saas.vercel.app?ref=SANDRABETT0195
info@jenniferbergmanweddings.com,Jennifer Bergman Weddings,Edmonton, Alberta,JENNIFERBE0196,https://cardcraft-saas.vercel.app?ref=JENNIFERBE0196
info@sandstonespecialevents.com,Sandstone Special Events,Edmonton, Alberta,SANDSTONES0197,https://cardcraft-saas.vercel.app?ref=SANDSTONES0197
info@dreamgroup.ca,DreamGroup,Vancouver, British Columbia,DREAMGROUP0198,https://cardcraft-saas.vercel.app?ref=DREAMGROUP0198
info@aliciakeats.com,Alicia Keats Weddings & Events,Vancouver, British Columbia,ALICIAKEAT0199,https://cardcraft-saas.vercel.app?ref=ALICIAKEAT0199
hello@filosophi.com,Filosophi Events,Vancouver, British Columbia,FILOSOPHIE0200,https://cardcraft-saas.vercel.app?ref=FILOSOPHIE0200
hello@sweetheartevents.com,Sweetheart Events,Vancouver, British Columbia,SWEETHEART0201,https://cardcraft-saas.vercel.app?ref=SWEETHEART0201
hello@petitepearlevents.com,Petite Pearl Events,Squamish, British Columbia,PETITEPEAR0202,https://cardcraft-saas.vercel.app?ref=PETITEPEAR0202
info@sueellenevents.com,Sue Ellen Events,Montreal, Quebec,SUEELLENEV0203,https://cardcraft-saas.vercel.app?ref=SUEELLENEV0203
info@erikaco.ca,Erika co. Events,Montreal, Quebec,ERIKACOEVE0204,https://cardcraft-saas.vercel.app?ref=ERIKACOEVE0204
info@emmanuelleweddings.com,Emmanuelle Weddings,Quebec City, Quebec,EMMANUELLE0205,https://cardcraft-saas.vercel.app?ref=EMMANUELLE0205
info@sparksmariages.com,SPARKS Mariages,Quebec City, Quebec,SPARKSMARI0206,https://cardcraft-saas.vercel.app?ref=SPARKSMARI0206
info@myweddingaway.com,MyWeddingAway,Kitchener, Ontario,MYWEDDINGA0207,https://cardcraft-saas.vercel.app?ref=MYWEDDINGA0207
info@xtraordinaryevents.ca,X-traOrdinary Weddings and Events,Winnipeg, Manitoba,XTRAORDINA0208,https://cardcraft-saas.vercel.app?ref=XTRAORDINA0208
info@radiantstarevents.com,Radiant Star Events,Winnipeg, Manitoba,RADIANTSTA0209,https://cardcraft-saas.vercel.app?ref=RADIANTSTA0209
info@amandadouglasevents.com,Amanda Douglas Events,Winnipeg, Manitoba,AMANDADOUG0210,https://cardcraft-saas.vercel.app?ref=AMANDADOUG0210
info@melanieparentevents.com,Melanie Parent Events,Winnipeg, Manitoba,MELANIEPAR0211,https://cardcraft-saas.vercel.app?ref=MELANIEPAR0211
info@imagine-events.ca,Imagine Events,Regina, Saskatchewan,IMAGINEEVE0212,https://cardcraft-saas.vercel.app?ref=IMAGINEEVE0212
info@rsvpeventdesign.ca,RSVP Event Design,Saskatoon, Saskatchewan,RSVPEVENTD0213,https://cardcraft-saas.vercel.app?ref=RSVPEVENTD0213
info@victoriandiamondevents.ca,Victorian Diamond Events,Saskatoon, Saskatchewan,VICTORIAND0214,https://cardcraft-saas.vercel.app?ref=VICTORIAND0214
info@victoriamontgomerydesign.com,Victoria Montgomery Design,Saskatoon, Saskatchewan,VICTORIAMO0215,https://cardcraft-saas.vercel.app?ref=VICTORIAMO0215
info@wishproductions.ca,Wish Productions,Regina, Saskatchewan,WISHPRODUC0216,https://cardcraft-saas.vercel.app?ref=WISHPRODUC0216
info@pineappleworks.ca,Pineapple Eventworks,Halifax, Nova Scotia,PINEAPPLEE0217,https://cardcraft-saas.vercel.app?ref=PINEAPPLEE0217
info@lovenestevents.com,Love Nest Events,Halifax, Nova Scotia,LOVENESTEV0218,https://cardcraft-saas.vercel.app?ref=LOVENESTEV0218
info@grayweddings.ca,Gray Weddings & Events,Halifax, Nova Scotia,GRAYWEDDIN0219,https://cardcraft-saas.vercel.app?ref=GRAYWEDDIN0219
info@gracefulweddingsandevents.ca,Graceful Weddings & Events,Halifax, Nova Scotia,GRACEFULWE0220,https://cardcraft-saas.vercel.app?ref=GRACEFULWE0220
kathryn@kmeventco.com,KM Wedding & Event Co,Halifax, Nova Scotia,KMWEDDINGE0221,https://cardcraft-saas.vercel.app?ref=KMWEDDINGE0221
info@atlanticeventdecor.com,Atlantic Event Decor,Moncton, New Brunswick,ATLANTICEV0222,https://cardcraft-saas.vercel.app?ref=ATLANTICEV0222
info@oliviarosedesigns.ca,Olivia Rose Designs,Fredericton, New Brunswick,OLIVIAROSE0223,https://cardcraft-saas.vercel.app?ref=OLIVIAROSE0223
info@ericairwin.com,Erica Irwin Weddings and Events,Ottawa, Ontario,ERICAIRWIN0224,https://cardcraft-saas.vercel.app?ref=ERICAIRWIN0224
info@storievents.ca,Stori Events,Toronto, Ontario,STORIEVENT0225,https://cardcraft-saas.vercel.app?ref=STORIEVENT0225
info@bethjacobsevents.com,Beth Jacobs Weddings & Events,Toronto, Ontario,BETHJACOBS0226,https://cardcraft-saas.vercel.app?ref=BETHJACOBS0226
info@dynastyweddings.com,Dynasty Weddings,Toronto, Ontario,DYNASTYWED0227,https://cardcraft-saas.vercel.app?ref=DYNASTYWED0227
info@epievents.com,EPI Events,Toronto, Ontario,EPIEVENTS0228,https://cardcraft-saas.vercel.app?ref=EPIEVENTS0228
info@fabfeteevents.com,Fab Fete Events,Toronto, Ontario,FABFETEEVE0229,https://cardcraft-saas.vercel.app?ref=FABFETEEVE0229
info@jenhanevents.com,Jen Han Events,Toronto, Ontario,JENHANEVEN0230,https://cardcraft-saas.vercel.app?ref=JENHANEVEN0230
flavio@assessordeeventos.com.br,Flávio Fragnan Wedding Planner,São Paulo, Brazil,FLVIOFRAGN0231,https://cardcraft-saas.vercel.app?ref=FLVIOFRAGN0231
ventas@bodasyglamour.com,Bodas y Glamour,Cartagena, Colombia,BODASYGLAM0232,https://cardcraft-saas.vercel.app?ref=BODASYGLAM0232
itala@mibodaencartagena.com,Mi Boda En Cartagena,Cartagena, Colombia,MIBODAENCA0233,https://cardcraft-saas.vercel.app?ref=MIBODAENCA0233
mibodaencartagena@gmail.com,Mi Boda En Cartagena,Cartagena, Colombia,MIBODAENCA0234,https://cardcraft-saas.vercel.app?ref=MIBODAENCA0234
info@stefannyguerrero.com,Stefanny Guerrero Wedding Planner,Quito, Ecuador,STEFANNYGU0235,https://cardcraft-saas.vercel.app?ref=STEFANNYGU0235
info@fernandaschultz.com,Fernanda Schultz Weddings,Cusco, Peru,FERNANDASC0236,https://cardcraft-saas.vercel.app?ref=FERNANDASC0236
info@kerlyheald.com,Kerly Heald Destination Wedding Planner,Cusco, Peru,KERLYHEALD0237,https://cardcraft-saas.vercel.app?ref=KERLYHEALD0237
lisbustamante_15@hotmail.com,Lisset Bustamante Wedding Planner,Cusco, Peru,LISSETBUST0238,https://cardcraft-saas.vercel.app?ref=LISSETBUST0238
contacto@vivanto.com.uy,Vivanto Wedding Planner,Montevideo, Uruguay,VIVANTOWED0239,https://cardcraft-saas.vercel.app?ref=VIVANTOWED0239
umpierreznataliawp@gmail.com,Natalia Umpierrez Wedding Planner,Montevideo, Uruguay,NATALIAUMP0240,https://cardcraft-saas.vercel.app?ref=NATALIAUMP0240
info@hodaraplanners.com,Hodara Planners,Montevideo, Uruguay,HODARAPLAN0241,https://cardcraft-saas.vercel.app?ref=HODARAPLAN0241
info@weddingplannermendoza.com,María Belen Cappi Wedding Planner,Mendoza, Argentina,MARABELENC0242,https://cardcraft-saas.vercel.app?ref=MARABELENC0242
info@plannerseventos.com.ar,Planners Eventos,Mendoza, Argentina,PLANNERSEV0243,https://cardcraft-saas.vercel.app?ref=PLANNERSEV0243
contacto@nataliabaigorria.com,Natalia Baigorria Wedding Planner,Mendoza, Argentina,NATALIABAI0244,https://cardcraft-saas.vercel.app?ref=NATALIABAI0244
info@fabulousweddings.com,Fabulous Weddings,Buenos Aires, Argentina,FABULOUSWE0245,https://cardcraft-saas.vercel.app?ref=FABULOUSWE0245
info@maruanderson.com,Maru Anderson & Co,Buenos Aires, Argentina,MARUANDERS0246,https://cardcraft-saas.vercel.app?ref=MARUANDERS0246
info@eventosgrupomedina.com,Eventos Grupo Medina,Bogotá, Colombia,EVENTOSGRU0247,https://cardcraft-saas.vercel.app?ref=EVENTOSGRU0247
info@weddingincartagena.com,Le Mariage Cartagena,Cartagena, Colombia,LEMARIAGEC0248,https://cardcraft-saas.vercel.app?ref=LEMARIAGEC0248
info@ivonneariasplanner.com,Ivonne Arias Wedding Planner,Colombia,south_america,IVONNEARIA0249,https://cardcraft-saas.vercel.app?ref=IVONNEARIA0249
info@vowsbylaura.com,VOWS by Laura,Colombia,south_america,VOWSBYLAUR0250,https://cardcraft-saas.vercel.app?ref=VOWSBYLAUR0250
roberta@robertafasano.com.br,Roberta Fasano Decoração de Eventos,São Paulo, Brazil,ROBERTAFAS0251,https://cardcraft-saas.vercel.app?ref=ROBERTAFAS0251
noivas@lapisdenoiva.com,Lápis de Noiva (Blog),Brazil,south_america,LPISDENOIV0252,https://cardcraft-saas.vercel.app?ref=LPISDENOIV0252
contato@anakarineeventos.com.br,Ana Karine Eventos,Rio de Janeiro, Brazil,ANAKARINEE0253,https://cardcraft-saas.vercel.app?ref=ANAKARINEE0253
contato@mariahassessoria.com.br,Mariah Assessoria,São Paulo, Brazil,MARIAHASSE0254,https://cardcraft-saas.vercel.app?ref=MARIAHASSE0254
contato@celebrareventos.com.br,Celebrar Eventos,São Paulo, Brazil,CELEBRAREV0255,https://cardcraft-saas.vercel.app?ref=CELEBRAREV0255
contato@patriciaramos.com.br,Patricia Ramos Assessoria,São Paulo, Brazil,PATRICIARA0256,https://cardcraft-saas.vercel.app?ref=PATRICIARA0256
contato@ceciliadallagnol.com.br,Cecilia Dall'Agnol Wedding Planner,Porto Alegre, Brazil,CECILIADAL0257,https://cardcraft-saas.vercel.app?ref=CECILIADAL0257
contato@veronicaeventos.com.br,Veronica Eventos,Rio de Janeiro, Brazil,VERONICAEV0258,https://cardcraft-saas.vercel.app?ref=VERONICAEV0258
contato@simonebarbosa.com.br,Simone Barbosa Wedding Planner,São Paulo, Brazil,SIMONEBARB0259,https://cardcraft-saas.vercel.app?ref=SIMONEBARB0259
contato@renatavarandas.com.br,Renata Varandas Wedding Planner,Rio de Janeiro, Brazil,RENATAVARA0260,https://cardcraft-saas.vercel.app?ref=RENATAVARA0260
contato@marcelabenevides.com.br,Marcela Benevides Eventos,Fortaleza, Brazil,MARCELABEN0261,https://cardcraft-saas.vercel.app?ref=MARCELABEN0261
contato@lilianepessoa.com.br,Liliane Pessoa Eventos,Salvador, Brazil,LILIANEPES0262,https://cardcraft-saas.vercel.app?ref=LILIANEPES0262
contato@silviaalessandra.com.br,Silvia Alessandra Eventos,Belo Horizonte, Brazil,SILVIAALES0263,https://cardcraft-saas.vercel.app?ref=SILVIAALES0263
contato@carolinabotelho.com.br,Carolina Botelho Wedding Planner,Curitiba, Brazil,CAROLINABO0264,https://cardcraft-saas.vercel.app?ref=CAROLINABO0264
contato@andreaoliveira.com.br,Andrea Oliveira Wedding Planner,Brasília, Brazil,ANDREAOLIV0265,https://cardcraft-saas.vercel.app?ref=ANDREAOLIV0265
contato@paulamenezes.com.br,Paula Menezes Eventos,Recife, Brazil,PAULAMENEZ0266,https://cardcraft-saas.vercel.app?ref=PAULAMENEZ0266
contato@danielabordon.com.br,Daniela Bordon Eventos,Florianópolis, Brazil,DANIELABOR0267,https://cardcraft-saas.vercel.app?ref=DANIELABOR0267
info@bodasargentina.com,Bodas Argentina Wedding Planners,Buenos Aires, Argentina,BODASARGEN0268,https://cardcraft-saas.vercel.app?ref=BODASARGEN0268
info@casamientosonline.com,Casamientos Online,Buenos Aires, Argentina,CASAMIENTO0269,https://cardcraft-saas.vercel.app?ref=CASAMIENTO0269
contacto@lulubeeventos.com.ar,Lulú Be Eventos,Buenos Aires, Argentina,LULBEEVENT0270,https://cardcraft-saas.vercel.app?ref=LULBEEVENT0270
info@bodasenargentina.com,Bodas en Argentina,Buenos Aires, Argentina,BODASENARG0271,https://cardcraft-saas.vercel.app?ref=BODASENARG0271
info@bodascolombia.com,Bodas Colombia Wedding Planners,Bogotá, Colombia,BODASCOLOM0272,https://cardcraft-saas.vercel.app?ref=BODASCOLOM0272
info@bodasmedellin.com,Bodas Medellín,Medellín, Colombia,BODASMEDEL0273,https://cardcraft-saas.vercel.app?ref=BODASMEDEL0273
info@lunarosa.co,Luna Rosa Wedding Planners,Cartagena, Colombia,LUNAROSAWE0274,https://cardcraft-saas.vercel.app?ref=LUNAROSAWE0274
info@bodasdesantiago.cl,Bodas de Santiago,Santiago, Chile,BODASDESAN0275,https://cardcraft-saas.vercel.app?ref=BODASDESAN0275
info@chileweddings.com,Chile Weddings & Events,Santiago, Chile,CHILEWEDDI0276,https://cardcraft-saas.vercel.app?ref=CHILEWEDDI0276
contacto@destinoschile.com,Destinos Chile Wedding Planners,Valparaíso, Chile,DESTINOSCH0277,https://cardcraft-saas.vercel.app?ref=DESTINOSCH0277
info@bodasenperu.com,Bodas en Perú,Lima, Peru,BODASENPER0278,https://cardcraft-saas.vercel.app?ref=BODASENPER0278
info@peruweddingplanners.com,Peru Wedding Planners,Lima, Peru,PERUWEDDIN0279,https://cardcraft-saas.vercel.app?ref=PERUWEDDIN0279
info@destinopuno.com,Destino Puno Weddings,Puno, Peru,DESTINOPUN0280,https://cardcraft-saas.vercel.app?ref=DESTINOPUN0280
info@ecuadorweddings.com,Ecuador Weddings,Quito, Ecuador,ECUADORWED0281,https://cardcraft-saas.vercel.app?ref=ECUADORWED0281
info@bodasecuador.com,Bodas Ecuador,Guayaquil, Ecuador,BODASECUAD0282,https://cardcraft-saas.vercel.app?ref=BODASECUAD0282
info@uruguayweddings.com,Uruguay Weddings,Montevideo, Uruguay,URUGUAYWED0283,https://cardcraft-saas.vercel.app?ref=URUGUAYWED0283
info@bodasenuruguay.com,Bodas en Uruguay,Punta del Este, Uruguay,BODASENURU0284,https://cardcraft-saas.vercel.app?ref=BODASENURU0284
info@boliviaweddings.com,Bolivia Wedding Planners,La Paz, Bolivia,BOLIVIAWED0285,https://cardcraft-saas.vercel.app?ref=BOLIVIAWED0285
info@bodaslapaz.com,Bodas La Paz,La Paz, Bolivia,BODASLAPAZ0286,https://cardcraft-saas.vercel.app?ref=BODASLAPAZ0286
info@venezuelaweddings.com,Venezuela Wedding Planners,Caracas, Venezuela,VENEZUELAW0287,https://cardcraft-saas.vercel.app?ref=VENEZUELAW0287
info@bodaspanama.com,Bodas Panamá,Panama City, Panama,BODASPANAM0288,https://cardcraft-saas.vercel.app?ref=BODASPANAM0288
info@paraguayweddings.com,Paraguay Wedding Planners,Asunción, Paraguay,PARAGUAYWE0289,https://cardcraft-saas.vercel.app?ref=PARAGUAYWE0289
email@example.com,Company Name,City, State,COMPANYNAM0290,https://cardcraft-saas.vercel.app?ref=COMPANYNAM0290
misse@honeybeeweddings.com,Honey Bee Weddings & Events,Chicago, IL,HONEYBEEWE0291,https://cardcraft-saas.vercel.app?ref=HONEYBEEWE0291
LetsDesign@LuxeProductions.com,Luxe Productions,Arlington Heights, IL,LUXEPRODUC0292,https://cardcraft-saas.vercel.app?ref=LUXEPRODUC0292
info@thesimplyelegantgroup.com,The Simply Elegant Group,Chicago, IL,THESIMPLYE0293,https://cardcraft-saas.vercel.app?ref=THESIMPLYE0293
jaci@celebrateplanning.com,Celebrate Event Planning & Design,Chicago, IL,CELEBRATEE0294,https://cardcraft-saas.vercel.app?ref=CELEBRATEE0294
alisonrossevents@gmail.com,Alison Ross Events,Chicago, IL,ALISONROSS0295,https://cardcraft-saas.vercel.app?ref=ALISONROSS0295
info@naturallyyoursevents.com,Naturally Yours Events,Chicago, IL,NATURALLYY0296,https://cardcraft-saas.vercel.app?ref=NATURALLYY0296
tionna@wed-icity.com,Wedicity,Chicago, IL,WEDICITY0297,https://cardcraft-saas.vercel.app?ref=WEDICITY0297
info@wed-icity.com,Wedicity (General),Chicago, IL,WEDICITYGE0298,https://cardcraft-saas.vercel.app?ref=WEDICITYGE0298
info@dejanaeevents.com,Dejanae Events,Chicago, IL,DEJANAEEVE0299,https://cardcraft-saas.vercel.app?ref=DEJANAEEVE0299
info@gwedeven.com,Graceful Weddings and Events,Westmont, IL,GRACEFULWE0300,https://cardcraft-saas.vercel.app?ref=GRACEFULWE0300
info@urbanallureevents.com,Urban Allure Events,Chicago, IL,URBANALLUR0301,https://cardcraft-saas.vercel.app?ref=URBANALLUR0301
info@lkeventschicago.com,LK Events,Chicago, IL,LKEVENTS0302,https://cardcraft-saas.vercel.app?ref=LKEVENTS0302
info@clementinecustomevents.com,Clementine Custom Events,Chicago, IL,CLEMENTINE0303,https://cardcraft-saas.vercel.app?ref=CLEMENTINE0303
info@engagingeventsbyali.com,Engaging Events by Ali,Chicago, IL,ENGAGINGEV0304,https://cardcraft-saas.vercel.app?ref=ENGAGINGEV0304
info@lolaeventproductions.com,LOLA Event Productions,Chicago, IL,LOLAEVENTP0305,https://cardcraft-saas.vercel.app?ref=LOLAEVENTP0305
hello@weddingswithatwist.com,Weddings With A Twist, LLC,Milwaukee,WEDDINGSWI0306,https://cardcraft-saas.vercel.app?ref=WEDDINGSWI0306
info@thesimplyelegantgroup.com,The Simply Elegant Group,Milwaukee, WI,THESIMPLYE0307,https://cardcraft-saas.vercel.app?ref=THESIMPLYE0307
info@pieceofcakeconsultingllc.com,Piece of Cake Consulting,Madison, WI,PIECEOFCAK0308,https://cardcraft-saas.vercel.app?ref=PIECEOFCAK0308
info@cherrybevents.com,Cherry Blossom Events,Madison, WI,CHERRYBLOS0309,https://cardcraft-saas.vercel.app?ref=CHERRYBLOS0309
info@pinkdooreventsdc.com,Pink Door Events,Door County, WI,PINKDOOREV0310,https://cardcraft-saas.vercel.app?ref=PINKDOOREV0310
info@doorcountyevents.com,Door County Event Planners,Sister Bay, WI,DOORCOUNTY0311,https://cardcraft-saas.vercel.app?ref=DOORCOUNTY0311
info@dreamweddingswi.com,Dream Weddings,Door County, WI,DREAMWEDDI0312,https://cardcraft-saas.vercel.app?ref=DREAMWEDDI0312
welcome@crystalmarieevents.com,Crystal Marie Events LLC,Detroit, MI,CRYSTALMAR0313,https://cardcraft-saas.vercel.app?ref=CRYSTALMAR0313
bianca@belleeventco.com,Belle Event Co.,Detroit, MI,BELLEEVENT0314,https://cardcraft-saas.vercel.app?ref=BELLEEVENT0314
info@fearnomoreevents.com,Fear No More Events,Detroit, MI,FEARNOMORE0315,https://cardcraft-saas.vercel.app?ref=FEARNOMORE0315
info@kennedyplanningco.com,Kennedy Planning Company,Detroit, MI,KENNEDYPLA0316,https://cardcraft-saas.vercel.app?ref=KENNEDYPLA0316
info@christianleievents.com,Christian Lei Events,Detroit, MI,CHRISTIANL0317,https://cardcraft-saas.vercel.app?ref=CHRISTIANL0317
info@21janeevents.com,21 Jane Events,Detroit, MI,JANEEVENTS0318,https://cardcraft-saas.vercel.app?ref=JANEEVENTS0318
info@yourethebride.com,You're The Bride,Detroit, MI,YOURETHEBR0319,https://cardcraft-saas.vercel.app?ref=YOURETHEBR0319
info@partyassurance.com,Red Coat Ladies,Detroit, MI,REDCOATLAD0320,https://cardcraft-saas.vercel.app?ref=REDCOATLAD0320
info@dearlybelovedweddingplanning.com,Dearly Beloved Wedding Planning,Grand Rapids, MI,DEARLYBELO0321,https://cardcraft-saas.vercel.app?ref=DEARLYBELO0321
info@inthedetailsweddings.com,In the Details Weddings,Grand Rapids, MI,INTHEDETAI0322,https://cardcraft-saas.vercel.app?ref=INTHEDETAI0322
info@foreverandalwaysplan.com,Forever & Always Event Planning,Grand Rapids, MI,FOREVERALW0323,https://cardcraft-saas.vercel.app?ref=FOREVERALW0323
info@tanyanoordykevents.com,Tanya Noordyke's Weddings & Events LLC,Grand Rapids, MI,TANYANOORD0324,https://cardcraft-saas.vercel.app?ref=TANYANOORD0324
info@holdenmichaelevents.com,Holden Michael Events,Grand Rapids, MI,HOLDENMICH0325,https://cardcraft-saas.vercel.app?ref=HOLDENMICH0325
info@amethystxemerald.com,Amethyst.x.Emerald,Grand Rapids, MI,AMETHYSTXE0326,https://cardcraft-saas.vercel.app?ref=AMETHYSTXE0326
info@paperhatweddings.com,Paper Hat Weddings,Grand Rapids, MI,PAPERHATWE0327,https://cardcraft-saas.vercel.app?ref=PAPERHATWE0327
info@allgrandevents.com,All Grand Events + Floral,Grand Rapids, MI,ALLGRANDEV0328,https://cardcraft-saas.vercel.app?ref=ALLGRANDEV0328
info@stellalunaevents.com,Stellaluna Events,Kalamazoo, MI,STELLALUNA0329,https://cardcraft-saas.vercel.app?ref=STELLALUNA0329
info@bluebellplanning.com,Bluebell Planning,Kalamazoo, MI,BLUEBELLPL0330,https://cardcraft-saas.vercel.app?ref=BLUEBELLPL0330
info@simplyunforgettableoccasions.com,Simply Unforgettable Occasions,Kalamazoo, MI,SIMPLYUNFO0331,https://cardcraft-saas.vercel.app?ref=SIMPLYUNFO0331
info@meriwethersocial.com,Meriwether Social,Ann Arbor, MI,MERIWETHER0332,https://cardcraft-saas.vercel.app?ref=MERIWETHER0332
